800
Taste 1 , Taste 0
2.5952380952380953 , -2.5
9.392857142857142 , -4.583333333333333
16.13095238095238 , -7.083333333333333
23.892857142857142 , -9.305555555555555
30.5 , -12.5
37.107142857142854 , -15.694444444444445
44.42857142857143 , -18.333333333333332
51.57142857142857 , -21.11111111111111
60.32142857142857 , -22.63888888888889
69.25 , -24.02777777777778
76.57142857142857 , -26.666666666666668
84.42857142857143 , -28.88888888888889
90.67857142857143 , -32.361111111111114
98 , -35
105.14285714285714 , -37.77777777777778
112.5 , -40.27777777777778
120.3452380952381 , -42.361111111111114
127.3452380952381 , -45.138888888888886
134.29761904761904 , -47.02777777777778
141.0595238095238 , -48.583333333333336
147.76190476190476 , -50.44444444444444
155.70238095238096 , -52.416666666666664
163.38095238095238 , -53.888888888888886
170.48809523809524 , -56.25
177.20238095238096 , -59.02777777777778
184.13095238095238 , -59.30555555555556
189.86904761904762 , -61.361111111111114
196.66666666666666 , -62.111111111111114
204.01190476190476 , -61.25
210.17857142857142 , -62.75
215.4404761904762 , -64.80555555555556
222.20238095238096 , -65.13888888888889
229.14285714285714 , -66.33333333333333
234.33333333333334 , -67.88888888888889
241.11904761904762 , -69.16666666666667
247.27380952380952 , -70.86111111111111
251.96428571428572 , -72.58333333333333
256.92857142857144 , -72.94444444444444
260.85714285714283 , -71.33333333333333
264.4642857142857 , -67.52777777777777
268.0238095238095 , -67.61111111111111
270.76190476190476 , -65.88888888888889
272.7857142857143 , -60.94444444444444
275.8690476190476 , -56.361111111111114
276.67857142857144 , -52.02777777777778
276.4404761904762 , -47.138888888888886
276.3333333333333 , -39.888888888888886
274.85714285714283 , -33.22222222222222
273.4642857142857 , -27.63888888888889
272.0357142857143 , -21.52777777777778
270.6666666666667 , -15
268.9166666666667 , -6.25
267.25 , 3.75
266 , 13.333333333333334
263.3809523809524 , 20
260.89285714285717 , 26.25
258.45238095238096 , 34.166666666666664
255.77380952380952 , 40.416666666666664
253.39285714285714 , 48.75
250.41666666666666 , 52.916666666666664
247.97619047619048 , 60.833333333333336
245.47619047619048 , 68.33333333333333
243.0952380952381 , 76.66666666666667
240.71428571428572 , 85
238.39285714285714 , 93.75
235.95238095238096 , 101.66666666666667
233.33333333333334 , 108.33333333333333
230.71428571428572 , 115
228.0952380952381 , 121.66666666666667
225.53571428571428 , 128.75
223.1547619047619 , 137.08333333333334
220.11904761904762 , 140.83333333333334
217.97619047619048 , 150.83333333333334
215.53571428571428 , 158.75
212.97619047619048 , 165.83333333333334
210.0595238095238 , 170.41666666666666
207.5 , 177.5
205.0595238095238 , 185.41666666666666
202.5 , 192.5
200 , 200
