100
Taste 1 , Taste 0
2.6666666666666665 , 2.8333333333333335
4.739583333333333 , 7.208333333333333
6.333333333333333 , 13.333333333333334
8.333333333333334 , 22.666666666666668
10.864583333333334 , 34.041666666666664
13.5 , 39.666666666666664
16.28125 , 44.041666666666664
18.239583333333332 , 54.041666666666664
20.375 , 62.166666666666664
22.708333333333332 , 67.16666666666667
25.416666666666668 , 73.66666666666667
28.4375 , 77.91666666666667
31.104166666666668 , 85.08333333333333
32.96875 , 95.45833333333333
35.770833333333336 , 98.41666666666667
38.3125 , 102.58333333333333
41.083333333333336 , 109.5
43.96875 , 115.625
45.583333333333336 , 122.66666666666667
47.854166666666664 , 127.91666666666667
49.854166666666664 , 134.25
52.708333333333336 , 136.16666666666666
54.854166666666664 , 141.91666666666666
56.614583333333336 , 146.54166666666666
58.947916666666664 , 155.20833333333334
61.78125 , 163.70833333333334
64 , 168.66666666666666
66.875 , 173
69.82291666666667 , 179.20833333333334
72.625 , 185.33333333333334
75.11458333333333 , 190.875
77.67708333333333 , 195.79166666666666
80.11458333333333 , 202.20833333333334
82.76041666666667 , 208.125
84.53125 , 213.875
86.96875 , 220.125
89.03125 , 228.20833333333334
91.57291666666667 , 234.04166666666666
94.27083333333333 , 238.58333333333334
96.86458333333333 , 245.20833333333334
98.96875 , 252.29166666666666
101.07291666666667 , 257.7083333333333
103.44791666666667 , 260.2083333333333
106.5 , 260.8333333333333
109.04166666666667 , 262
111.27083333333333 , 263.75
113.58333333333333 , 267.6666666666667
116.21875 , 270.125
118.82291666666667 , 269.7083333333333
121.03125 , 268.375
123.29166666666667 , 265.8333333333333
126.36458333333333 , 264.5416666666667
128.85416666666666 , 264.0833333333333
131.30208333333334 , 262.9583333333333
133.90625 , 260.0416666666667
136.8125 , 258.5833333333333
139.33333333333334 , 255.66666666666666
142.16666666666666 , 252.5
144.48958333333334 , 250.20833333333334
146.69791666666666 , 247.70833333333334
149.20833333333334 , 245.83333333333334
151.61458333333334 , 242.70833333333334
154.20833333333334 , 240.83333333333334
156.82291666666666 , 238.54166666666666
160.125 , 237.5
162.8125 , 234.58333333333334
165.91666666666666 , 232.5
168.58333333333334 , 230.83333333333334
171.38541666666666 , 228.95833333333334
173.98958333333334 , 226.875
176.51041666666666 , 224.79166666666666
179.23958333333334 , 221.875
182.60416666666666 , 219.58333333333334
185.30208333333334 , 216.45833333333334
188.07291666666666 , 213.54166666666666
190.42708333333334 , 210.625
192.55208333333334 , 207.29166666666666
194.96875 , 203.95833333333334
197.47916666666666 , 202.08333333333334
200 , 200
