900
Taste 1 , Taste 0
2.1666666666666665 , 2.7222222222222223
7.428571428571429 , 8.777777777777779
14.880952380952381 , 15.055555555555555
22.916666666666668 , 21.083333333333332
30.80952380952381 , 26.444444444444443
38.666666666666664 , 32.77777777777778
46.345238095238095 , 39.861111111111114
53.845238095238095 , 47.361111111111114
62.416666666666664 , 52.361111111111114
69.73809523809524 , 60.27777777777778
76.52380952380952 , 69.44444444444444
83.66666666666667 , 77.55555555555556
92.41666666666667 , 81.91666666666667
99.20238095238095 , 90.52777777777777
106.3452380952381 , 98.41666666666667
114.02380952380952 , 105.05555555555556
120.60714285714286 , 112.69444444444444
128.58333333333334 , 117.30555555555556
134.58333333333334 , 126.30555555555556
141.38095238095238 , 130.88888888888889
148.28571428571428 , 138.77777777777777
154.89285714285714 , 145.47222222222223
160.63095238095238 , 155.52777777777777
168.70238095238096 , 160.13888888888889
176.4404761904762 , 163.75
184.0595238095238 , 169.75
190.83333333333334 , 175.72222222222223
198.1547619047619 , 180.30555555555554
204.35714285714286 , 185.5
211.17857142857142 , 190.91666666666666
217.41666666666666 , 198.47222222222223
224.23809523809524 , 205.22222222222223
231.92857142857142 , 209.16666666666666
237.8095238095238 , 214.33333333333334
244.5952380952381 , 217.61111111111111
250.48809523809524 , 221.63888888888889
254.95238095238096 , 228.55555555555554
259.6547619047619 , 236.80555555555554
265.6904761904762 , 241.05555555555554
271.14285714285717 , 247.11111111111111
275.64285714285717 , 251.16666666666666
280.17857142857144 , 253.69444444444446
282.2857142857143 , 254.33333333333334
282.4047619047619 , 258.27777777777777
282.3690476190476 , 262.69444444444446
281.25 , 265.4166666666667
279.2738095238095 , 266.9166666666667
277.17857142857144 , 268.47222222222223
274.8690476190476 , 269.4166666666667
272.67857142857144 , 271.52777777777777
270.29761904761904 , 273.8611111111111
267.85714285714283 , 272.22222222222223
265.17857142857144 , 270.1388888888889
262.79761904761904 , 268.47222222222223
260.4761904761905 , 265.55555555555554
257.9761904761905 , 263.6111111111111
255.35714285714286 , 261.3888888888889
252.79761904761904 , 259.02777777777777
250.0595238095238 , 258.19444444444446
247.61904761904762 , 255.55555555555554
245 , 253.33333333333334
242.91666666666666 , 249.86111111111111
240.83333333333334 , 246.38888888888889
238.27380952380952 , 244.02777777777777
236.07142857142858 , 240.83333333333334
233.39285714285714 , 238.75
230.89285714285714 , 236.25
228.45238095238096 , 233.61111111111111
225.89285714285714 , 231.25
223.21428571428572 , 229.16666666666666
220.47619047619048 , 227.22222222222223
217.97619047619048 , 224.72222222222223
215.47619047619048 , 222.22222222222223
213.0952380952381 , 219.44444444444446
210.71428571428572 , 216.66666666666666
207.85714285714286 , 215
205.5952380952381 , 211.94444444444446
203.6904761904762 , 208.05555555555554
201.72619047619048 , 204.30555555555554
200 , 200
