12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
7
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
5
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
2
12
12
12
12
12
12
12
12
0
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
0
0
0
48
48
48
0
0
0
0
48
0
0
0
0
0
48
0
0
0
0
48
0
48
0
48
48
48
48
0
48
48
0
0
0
0
0
48
48
0
0
0
0
0
0
47
0
0
48
0
0
48
0
48
0
0
0
0
0
0
48
48
48
48
0
0
0
48
48
0
0
48
48
0
0
0
0
48
48
0
0
48
0
0
0
0
0
0
0
0
48
0
48
48
48
0
48
0
0
0
48
48
48
0
0
0
0
0
0
0
48
0
48
48
48
48
48
0
0
0
0
0
48
0
0
0
48
0
0
0
0
48
0
0
0
0
48
48
0
0
48
0
0
0
0
48
48
48
48
0
0
0
48
48
0
48
0
0
0
48
0
48
48
0
0
0
0
48
0
0
0
0
0
0
48
0
0
48
48
0
0
0
48
0
0
48
48
0
0
47
0
0
0
0
0
48
0
0
0
0
47
