-0.5 , 5.388888888888889, 27
 -1.0476190476190477 , 10.666666666666666, 110
 6.119047619047619 , 8.5, 141
 11.714285714285714 , 7.555555555555555, 147
 11.404761904761905 , 12.833333333333334, 178
 16.80952380952381 , 12.11111111111111, 229
 14.5 , 19.5, 333
 21.523809523809526 , 17.666666666666668, 339
 28.595238095238095 , 15.166666666666666, 339
 36 , 12.777777777777779, 340
 41.88095238095238 , 11.722222222222221, 351
 48.904761904761905 , 9.88888888888889, 353
 51.023809523809526 , 12.722222222222221, 402
 56.57142857142857 , 12, 412
 59.976190476190474 , 13.277777777777779, 423
 66 , 12, 459
 69.02380952380952 , 14.61111111111111, 511
 73.71428571428571 , 14, 515
 76.5 , 16.166666666666668, 545
 82.95238095238095 , 13.88888888888889, 574
 83.5 , 19.166666666666668, 638
 88.52380952380952 , 19.22222222222222, 661
 93.30952380952381 , 18.5, 681
 99.33333333333333 , 17.666666666666668, 688
 101.21428571428571 , 20.944444444444443, 742
 106.47619047619048 , 20.444444444444443, 759
 110.21428571428571 , 21.5, 769
 112.66666666666667 , 23.77777777777778, 831
 118.97619047619048 , 21.833333333333332, 847
 125.76190476190476 , 20.333333333333332, 858
 126.5 , 25.5, 892
 124 , 33, 962
 125.21428571428571 , 36.5, 1068
 129.47619047619048 , 36.44444444444444, 1080
 136.21428571428572 , 34.5, 1095
 140.04761904761904 , 36.666666666666664, 1107
 145.35714285714286 , 35.388888888888886, 1149
 148.8095238095238 , 37.22222222222222, 1190
 153.64285714285714 , 36.833333333333336, 1206
 153.9047619047619 , 42, 1263
 153.54761904761904 , 46.94444444444444, 1337
 159 , 46.44444444444444, 1356
 162.07142857142858 , 48.5, 1394
 162.1904761904762 , 53.333333333333336, 1442
 165.4047619047619 , 55.27777777777778, 1491
 163 , 62.22222222222222, 1580
 166.02380952380952 , 64.27777777777777, 1612
 170.57142857142858 , 64.11111111111111, 1653
 171.02380952380952 , 68.83333333333333, 1707
 176.71428571428572 , 68, 1726
 176.5 , 74.27777777777777, 1747
 180.8095238095238 , 74.44444444444444, 1828
 183.35714285714286 , 77.72222222222223, 1864
 184.76190476190476 , 80.66666666666667, 1908
 182.5 , 87.94444444444444, 2019
 183.8095238095238 , 91.11111111111111, 2049
 188.73809523809524 , 91.16666666666667, 2080
 192.76190476190476 , 93.55555555555556, 2103
 192.4047619047619 , 99.05555555555556, 2155
 190.04761904761904 , 106.11111111111111, 2265
 189.5 , 111.72222222222223, 2308
 187 , 119.22222222222223, 2443
 188.45238095238096 , 122.83333333333333, 2468
 186 , 130.33333333333334, 2538
 187.4047619047619 , 134.05555555555554, 2638
 188.9047619047619 , 137.88888888888889, 2675
 186.5 , 144.94444444444446, 2737
 186.57142857142858 , 149.66666666666666, 2845
 191.26190476190476 , 150.38888888888889, 2887
 192.95238095238096 , 154, 2928
 192.5952380952381 , 159.27777777777777, 3028
 192 , 165, 3066
 189.5 , 172.16666666666666, 3137
 190.95238095238096 , 176.11111111111111, 3247
 195.73809523809524 , 177.27777777777777, 3283
 196.66666666666666 , 181.77777777777777, 3314
 201.45238095238096 , 182.83333333333334, 3347
 200.95238095238096 , 188.22222222222223, 3395
 
