800
Taste 1 , Taste 0
0.495 , 0.015
1.47 , 0.015
2.5 , 0.015
3.445 , 0.015
4.495 , 0.015
5.62 , 0.015
6.595 , 0.015
7.595 , 0.015
8.595 , 0.015
9.62 , 0.015
10.72 , 0.015
11.82 , 0.05
12.945 , 0.07
13.945 , 0.07
15.035 , 0.125
16.035 , 0.135
17.005 , 0.185
18.025 , 0.22
19.005 , 0.28
20.02 , 0.285
20.965 , 0.36
21.88 , 0.565
22.885 , 0.635
23.9 , 0.72
24.865 , 0.81
25.8 , 0.89
26.75 , 0.98
27.7 , 1.005
28.77 , 1.005
29.74 , 1.055
30.71 , 1.08
31.675 , 1.11
32.62 , 1.14
33.605 , 1.145
34.55 , 1.145
35.21 , 1.25
36.125 , 1.275
36.785 , 1.37
37.475 , 1.49
38.24 , 1.65
38.795 , 1.865
39.295 , 2.03
39.9 , 2.22
40.475 , 2.405
40.955 , 2.645
41.325 , 3.01
41.435 , 3.425
41.64 , 3.85
41.765 , 4.375
41.89 , 4.85
41.94 , 5.25
41.96 , 5.8
41.97 , 6.125
41.995 , 6.55
41.995 , 7.025
41.995 , 7.525
42 , 7.975
42 , 8.275
42 , 8.75
42 , 9.025
42 , 9.35
42 , 9.65
42 , 10.075
42 , 10.45
42 , 10.85
42 , 11.4
42 , 11.9
42 , 12.275
42 , 12.7
42 , 13.075
42 , 13.525
42 , 13.925
42 , 14.4
42 , 14.925
42 , 15.275
42 , 15.825
42 , 16.425
42 , 16.9
42 , 17.55
42 , 18
