ZZZ
7.433333333333334 , -2.5
5.233333333333333 , 4.166666666666667
4 , 9.4
4.95 , 12.583333333333334
7.183333333333334 , 16.15
10.083333333333334 , 17.25
13.333333333333334 , 18.733333333333334
16.383333333333333 , 20.283333333333335
19.316666666666666 , 22.816666666666666
21.233333333333334 , 25.766666666666666
23.1 , 28.166666666666668
24.516666666666666 , 30.683333333333334
26.4 , 33.13333333333333
29.366666666666667 , 35.63333333333333
30.6 , 40.6
34.28333333333333 , 41.916666666666664
36.85 , 42.61666666666667
40.35 , 42.85
42.35 , 44.583333333333336
45.13333333333333 , 45.8
48.016666666666666 , 47.05
50.06666666666667 , 48.86666666666667
52.2 , 50.93333333333333
54.6 , 55.266666666666666
57.63333333333333 , 57.63333333333333
58.25 , 62.016666666666666
59.36666666666667 , 66.96666666666667
60.55 , 70.98333333333333
61.28333333333333 , 75.58333333333333
62.35 , 78.91666666666667
62.78333333333333 , 83.61666666666666
63.43333333333333 , 88.83333333333333
63.266666666666666 , 94.13333333333334
63.483333333333334 , 98.91666666666667
62.983333333333334 , 104.88333333333334
62.68333333333333 , 109.25
63.46666666666667 , 113.93333333333334
63.25 , 118.35
62.3 , 124.03333333333333
61.38333333333333 , 130.01666666666668
61.03333333333333 , 133.83333333333334
61.65 , 139.01666666666668
62.93333333333333 , 142
64.08333333333333 , 144.51666666666668
65.43333333333334 , 146.23333333333332
67.66666666666667 , 146.8
71.81666666666666 , 146.58333333333334
76.21666666666667 , 146.45
79.98333333333333 , 146.81666666666666
83.11666666666666 , 148.88333333333333
87.78333333333333 , 151.28333333333333
91.61666666666666 , 154.25
93.95 , 158.11666666666667
95.58333333333333 , 163.21666666666667
97.11666666666666 , 167.21666666666667
97.9 , 172.23333333333332
97.5 , 177.36666666666667
97.58333333333333 , 183.21666666666667
97.31666666666666 , 187.68333333333334
97.86666666666666 , 193.33333333333334
98.46666666666667 , 197.13333333333333
98.86666666666666 , 202
97.96666666666667 , 207.5
98.1 , 212.1
97.95 , 215.65
100.05 , 218.55
101.83333333333333 , 219.63333333333333
105.86666666666666 , 219.2
109.33333333333333 , 218.13333333333333
116.43333333333334 , 217.76666666666668
123.15 , 216.25
130.6 , 215.2
137.85 , 214.08333333333334
148.56666666666666 , 212.83333333333334
158.5 , 211.16666666666666
168 , 209.33333333333334
176.75 , 207.25
184.25 , 204.75
193.5 , 202.83333333333334
200 , 200
