1000
Taste 1 , Taste 0
3.2142857142857144 , 1.5
4.809523809523809 , 5.666666666666667
6.380952380952381 , 9.88888888888889
7.964285714285714 , 12.083333333333334
11.55952380952381 , 13.805555555555555
14.952380952380953 , 15.88888888888889
19.702380952380953 , 15.583333333333334
23.416666666666668 , 16.47222222222222
28.583333333333332 , 15.63888888888889
34.55952380952381 , 13.583333333333334
40.035714285714285 , 12.583333333333334
46.26190476190476 , 11.277777777777779
51.142857142857146 , 10.777777777777779
57.79761904761905 , 9.694444444444445
64.41666666666667 , 9.36111111111111
69.64285714285714 , 7.944444444444445
74.78571428571429 , 7.611111111111111
79.8452380952381 , 7.472222222222222
84.86904761904762 , 6.861111111111111
87.89285714285714 , 9.472222222222221
89.94047619047619 , 13.472222222222221
91.4047619047619 , 18.833333333333332
92.16666666666667 , 22.5
94.07142857142857 , 26.27777777777778
94.36904761904762 , 31.583333333333332
92.94047619047619 , 38.80555555555556
91.46428571428571 , 45.138888888888886
89 , 51.22222222222222
86.64285714285714 , 55.833333333333336
84.89285714285714 , 61.916666666666664
86.44047619047619 , 62.75
90.36904761904762 , 62.138888888888886
95.21428571428571 , 62.27777777777778
102.03571428571429 , 60.80555555555556
106.83333333333333 , 60.27777777777778
112.69047619047619 , 60.05555555555556
117.8452380952381 , 59.138888888888886
123.48809523809524 , 59.638888888888886
126.28571428571429 , 60.111111111111114
129.10714285714286 , 61.19444444444444
132.03571428571428 , 64.02777777777777
135.79761904761904 , 65.91666666666667
141.75 , 65.36111111111111
147.6547619047619 , 65.91666666666667
152.88095238095238 , 65.94444444444444
159 , 64.66666666666667
165.36904761904762 , 64.02777777777777
172.07142857142858 , 62.611111111111114
177.95238095238096 , 61.333333333333336
183.0952380952381 , 60.55555555555556
189.72619047619048 , 60.083333333333336
195 , 59.888888888888886
200.11904761904762 , 61.27777777777778
205.41666666666666 , 62.583333333333336
209.97619047619048 , 64.5
214.77380952380952 , 66.86111111111111
217.77380952380952 , 72.41666666666667
219.36904761904762 , 75.58333333333333
221.22619047619048 , 79.91666666666667
222.96428571428572 , 83.08333333333333
226.08333333333334 , 85.25
228.76190476190476 , 86.77777777777777
231.25 , 88.30555555555556
233.85714285714286 , 90.55555555555556
233.88095238095238 , 95.61111111111111
233.38095238095238 , 101.44444444444444
232.3095238095238 , 108.38888888888889
230.5952380952381 , 117.5
227.79761904761904 , 122.91666666666667
225.53571428571428 , 132.08333333333334
222.83333333333334 , 137.5
220.45238095238096 , 144.16666666666666
218.39285714285714 , 153.75
215.5952380952381 , 159.16666666666666
212.5 , 162.5
209.64285714285714 , 167.5
206.96428571428572 , 173.75
204.46428571428572 , 181.25
202.14285714285714 , 190
200 , 200
