400
2.5 , 2.3666666666666667
7.966666666666667 , 6.033333333333333
15 , 11.466666666666667
21.283333333333335 , 19.316666666666666
28.9 , 26.3
37.65 , 32.55
44.65 , 40.55
54.65 , 45.55
62.4 , 52.8
69.65 , 60.55
76.9 , 68.3
85.15 , 75.05
92.81666666666666 , 82.05
100.43333333333334 , 89.3
107.46666666666667 , 96.8
115.06666666666666 , 103.53333333333333
121.73333333333333 , 110.93333333333334
127.66666666666667 , 119.53333333333333
134.25 , 126.01666666666667
141.93333333333334 , 131.6
149.18333333333334 , 137.88333333333333
156.13333333333333 , 144.33333333333334
162.03333333333333 , 152.16666666666666
169.01666666666668 , 157.25
175.35 , 164.85
182.33333333333334 , 171.06666666666666
190.5 , 177.16666666666666
195.96666666666667 , 184.96666666666667
203.78333333333333 , 189.75
209.75 , 195.98333333333332
216.56666666666666 , 201.96666666666667
224.5 , 207.23333333333332
230.95 , 212.31666666666666
237.61666666666667 , 217.98333333333332
242.16666666666666 , 224.16666666666666
247.18333333333334 , 230.55
252.51666666666668 , 236.41666666666666
257.85 , 240.48333333333332
260.6666666666667 , 247.53333333333333
266.4 , 251.46666666666667
268.6666666666667 , 255.46666666666667
270.0833333333333 , 260.71666666666664
272.1333333333333 , 265.93333333333334
273.75 , 268.3833333333333
273.73333333333335 , 270
275.51666666666665 , 272.28333333333336
275.56666666666666 , 273.56666666666666
274.43333333333334 , 275.1
273.18333333333334 , 275.68333333333334
271.26666666666665 , 275.8666666666667
270.01666666666665 , 273.78333333333336
267.26666666666665 , 272.6
264.93333333333334 , 270
262.25 , 267.75
259.4166666666667 , 265.5833333333333
257.25 , 262.75
254.58333333333334 , 260.4166666666667
252.41666666666666 , 257.5833333333333
249.66666666666666 , 255.33333333333334
247.08333333333334 , 252.91666666666666
244.83333333333334 , 250.16666666666666
242.16666666666666 , 247.83333333333334
240 , 245
237.66666666666666 , 242.33333333333334
234.83333333333334 , 240.16666666666666
232.25 , 237.75
230.25 , 234.75
227.91666666666666 , 232.08333333333334
225 , 230
222.58333333333334 , 227.41666666666666
220.41666666666666 , 224.58333333333334
217.75 , 222.25
216 , 219
213.16666666666666 , 216.83333333333334
210.83333333333334 , 214.16666666666666
208.33333333333334 , 211.66666666666666
206.5 , 208.5
204.5 , 205.5
202.41666666666666 , 202.58333333333334
200 , 200
