0.875 , 0.23
 1.88 , 0.565
 2.93 , 0.975
 3.98 , 1.42
 5.03 , 1.87
 6.08 , 2.315
 6.5 , 2.765
 6.51 , 3.215
 6.51 , 3.665
 6.51 , 4.115
 6.51 , 4.565
 6.51 , 5.015
 6.51 , 5.465
 6.51 , 5.915
 6.51 , 6.345
 6.51 , 6.76
 6.51 , 7.17
 6.51 , 7.585
 6.51 , 7.99
 6.51 , 8.425
 6.51 , 8.855
 6.51 , 9.24
 6.51 , 9.63
 6.51 , 10.055
 6.51 , 10.44
 6.51 , 10.835
 6.51 , 11.26
 6.51 , 11.64
 6.51 , 12.065
 6.51 , 12.47
 6.51 , 12.865
 6.51 , 13.265
 6.51 , 13.66
 6.51 , 14.045
 6.51 , 14.415
 6.51 , 14.785
 6.51 , 15.135
 6.51 , 15.32
 6.51 , 15.63
 6.51 , 15.965
 6.51 , 16.305
 6.51 , 16.605
 6.51 , 16.92
 6.51 , 17.165
 6.925 , 17.44
 7.35 , 17.575
 8.19 , 17.64
 9.24 , 17.79
 9.87 , 17.905
 10.71 , 17.91
 11.76 , 17.91
 12.81 , 17.95
 13.65 , 18
 14.7 , 18
 15.75 , 18
 16.8 , 18
 17.85 , 18
 18.9 , 18
 19.95 , 18
 21 , 18
 22.05 , 18
 23.1 , 18
 24.15 , 18
 25.2 , 18
 26.25 , 18
 27.3 , 18
 28.35 , 18
 29.4 , 18
 30.45 , 18
 31.5 , 18
 32.55 , 18
 33.6 , 18
 34.65 , 18
 35.7 , 18
 36.75 , 18
 37.8 , 18
 38.85 , 18
 39.9 , 18
 40.95 , 18
 42 , 18
 
