7.309523809523809 , -2.5
 14.619047619047619 , -5
 21.88095238095238 , -7.5
 29.047619047619047 , -9.555555555555555
 36.30952380952381 , -12.055555555555555
 43.285714285714285 , -14
 50.5 , -15.5
 57.61904761904762 , -17.88888888888889
 64.73809523809524 , -19.833333333333332
 71.61904761904762 , -21.444444444444443
 78.5952380952381 , -23.944444444444443
 86.04761904761905 , -25.555555555555557
 92.92857142857143 , -27.833333333333332
 100.14285714285714 , -30.22222222222222
 107.54761904761905 , -32.72222222222222
 114.42857142857143 , -35
 121.07142857142857 , -37.27777777777778
 128.0952380952381 , -39.77777777777778
 135.3095238095238 , -42.27777777777778
 142.57142857142858 , -44.44444444444444
 149.5 , -46.833333333333336
 156.66666666666666 , -49.111111111111114
 163.3095238095238 , -50.833333333333336
 170.23809523809524 , -53.22222222222222
 176.88095238095238 , -54.72222222222222
 183.76190476190476 , -56.666666666666664
 190.97619047619048 , -58.72222222222222
 197.33333333333334 , -59.666666666666664
 204.45238095238096 , -61.833333333333336
 210.9047619047619 , -62.888888888888886
 218.02380952380952 , -65.27777777777777
 225.14285714285714 , -67.66666666666667
 231.97619047619048 , -69.72222222222223
 238.52380952380952 , -71
 244.45238095238096 , -72.05555555555556
 250.9047619047619 , -74
 257.64285714285717 , -74.83333333333333
 263.95238095238096 , -76.44444444444444
 269.1666666666667 , -76.83333333333333
 273.1904761904762 , -74.66666666666667
 279.1666666666667 , -75.05555555555556
 284.04761904761904 , -74.44444444444444
 286.7857142857143 , -72.27777777777777
 287.42857142857144 , -68
 286.73809523809524 , -61.611111111111114
 285 , -55
 282.5 , -47.5
 280 , -40
 277.5 , -32.5
 275 , -25
 272.5 , -17.5
 270 , -10
 267.5 , -2.5
 265 , 5
 262.5 , 12.5
 260 , 20
 257.5 , 27.5
 255 , 35
 252.5 , 42.5
 250 , 50
 247.5 , 57.5
 245 , 65
 242.5 , 72.5
 240 , 80
 237.5 , 87.5
 235 , 95
 232.5 , 102.5
 230 , 110
 227.5 , 117.5
 225 , 125
 222.5 , 132.5
 220 , 140
 217.5 , 147.5
 215 , 155
 212.5 , 162.5
 210 , 170
 207.5 , 177.5
 205 , 185
 202.5 , 192.5
 200 , 200
 
