136.0625 , -2.5
 441.1666666666667 , -5
 736.2291666666666 , -7.5
 1039.0208333333333 , -10
 1335.6875 , -12.5
 1604.5208333333333 , -13
 1872.4791666666667 , -15.5
 2159.7083333333335 , -18
 2386.5625 , -14.5
 2519.1666666666665 , -11.333333333333334
 2713.875 , -13.666666666666666
 2981.2708333333335 , -16
 3212.2083333333335 , -14.666666666666666
 3441.9375 , -16.333333333333332
 3706.5625 , -17.833333333333332
 3940.2291666666665 , -16.5
 4090.5208333333335 , -12.5
 4258.5625 , -13.333333333333334
 4438.6875 , -10
 4610.083333333333 , -10.5
 4855.479166666667 , -11.166666666666666
 5096.4375 , -13.333333333333334
 5272.354166666667 , -6.666666666666667
 5385.604166666667 , -5
 5588.729166666667 , -7
 5818.895833333333 , -4
 5895.9375 , 3.5
 5925.145833333333 , 9
 5956.958333333333 , 16.166666666666668
 5986.729166666667 , 21.833333333333332
 6136.270833333333 , 19.5
 6369.958333333333 , 22.666666666666668
 6535.229166666667 , 22.833333333333332
 6718.166666666667 , 25.5
 6793.104166666667 , 32.666666666666664
 6896.625 , 32.833333333333336
 7069.25 , 36.5
 7245.833333333333 , 35.833333333333336
 7446.854166666667 , 39
 7582.770833333333 , 41.666666666666664
 7766.208333333333 , 41.166666666666664
 8002.791666666667 , 41.666666666666664
 8148.083333333333 , 46.333333333333336
 8284.1875 , 46.333333333333336
 8469.395833333334 , 49.5
 8590.520833333334 , 52.833333333333336
 8745.916666666666 , 54.166666666666664
 8932.020833333334 , 54.5
 9147.6875 , 55.833333333333336
 9282.583333333334 , 61.166666666666664
 9417.083333333334 , 60.166666666666664
 9591.270833333334 , 65.16666666666667
 9696.229166666666 , 68.66666666666667
 9843.104166666666 , 70.66666666666667
 9960.208333333334 , 75.83333333333333
 10079.041666666666 , 78
 10272.541666666666 , 77.33333333333333
 10401.25 , 84.66666666666667
 10439.458333333334 , 90
 10524.958333333334 , 93.5
 10680.729166666666 , 95.33333333333333
 10856.333333333334 , 95.83333333333333
 11040.75 , 99.5
 11144.791666666666 , 104.83333333333333
 11177.479166666666 , 112.33333333333333
 11234.104166666666 , 116.33333333333333
 11346.416666666666 , 120.66666666666667
 11408.979166666666 , 128.16666666666666
 11411 , 135.66666666666666
 11411 , 143.16666666666666
 11411 , 150.66666666666666
 11443.041666666666 , 156
 11527.145833333334 , 159.33333333333334
 11675.4375 , 162.16666666666666
 11788.520833333334 , 167.83333333333334
 11853.333333333334 , 173.5
 11883 , 181
 11910.75 , 186.66666666666666
 11962.4375 , 192.5
 11997.104166666666 , 200
 
